ANNO,CODICE ATS RESIDENZA,DESCRIZIONE ATS RESIDENZA,COORDINATA GEOGRAFICA X,COORDINATA GEOGRAFICA Y,POSIZIONE ATS,CODICE_ACC_DI_DIAGNOSI,DESCRIZIONE ACC DI DIAGNOSI,TASSO RICOVERI STESSA ATS,TASSO RICOVERI ALTRA ATS
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),83,EPILESSIA E CONVULSIONI,0.00,0.72
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),158,INSUFFICIENZA RENALE CRONICA,0.00,1.17
2012,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),160,CALCOLOSI DELLE VIE URINARIE,0.00,1.66
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),21,TUMORI MALIGNI DELLE OSSA E DEL TESSUTO CONNETTIVO,0.04,0.05
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),128,ASMA,0.23,0.03
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),235,"FERITE APERTE DI TESTA, COLLO E TRONCO",0.00,0.21
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),650,DISTURBI DI ADATTAMENTO,0.02,0.01
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),117,ALTRE MALATTIE CIRCOLATORIE,0.00,0.41
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),90,INFEZIONI E INFIAMMAZIONI DELL'OCCHIO (ESCLUSE QUELLE CAUSATE DA TUBERCOLOSI O DA MALATTIE SESSUALMENTE TRASMESSE),0.00,0.13
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),185,GRAVIDANZA PROTRATTA,0.00,0.26
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),142,APPENDICITE E ALTRE MALATTIE DELL'APPENDICE,0.00,1.07
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),95,ALTRI DISTURBI DEL SISTEMA NERVOSO,0.00,1.52
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),195,ALTRE COMPLICANZE DEL PARTO E DEL PUERPERIO CHE COMPORTANO UN TRATTAMENTO DELLA MADRE,1.06,0.03
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),208,DEFORMAZIONI ACQUISITE DEL PIEDE,0.00,0.81
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),64,ALTRE CONDIZIONI EMATOLOGICHE,0.02,0.00
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),656,DISTURBI DEL CONTROLLO DEGLI IMPULSI NON CLASSIFICATI ALTROVE,0.00,0.04
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),191,POLIDRAMNIOS E ALTRI PROBLEMI COLLEGATI ALLA CAVITA' AMNIOTICA,0.00,0.97
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),231,ALTRE FRATTURE,0.00,1.84
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),215,ANOMALIE CONGENITE DELL'APPARATO GENITOURINARIO,0.23,0.02
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),203,OSTEOARTROSI,0.00,2.18
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),135,INFEZIONI INTESTINALI,0.47,0.05
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),98,IPERTENSIONE ESSENZIALE,0.07,0.01
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),224,ALTRE CONDIZIONI PERINATALI,0.41,0.04
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),6,EPATITE,0.09,0.00
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),11,TUMORI MALIGNI DI TESTA E COLLO,0.22,0.21
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),130,"PLEURITE, PNEUMOTORACE, COLLASSO POLMONARE",0.00,0.45
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),255,ACCESSO PER MOTIVI AMMINISTRATIVI/SOCIALI,0.07,0.00
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),207,FRATTURA PATOLOGICA,0.07,0.01
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),50,DIABETE MELLITO CON COMPLICANZE,0.45,0.18
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),670,ALTRI DISTURBI,0.14,0.12
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),151,ALTRE MALATTIE EPATICHE,0.64,0.05
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),3,"INFEZIONE BATTERICA, SEDE NON SPECIFICATA",0.00,0.04
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),200,ALTRI DISTURBI CUTANEI,0.00,0.31
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),189,PREGRESSO PARTO CESAREO,0.00,0.88
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),658,DISTURBI DELLA PERSONALITA',0.47,0.03
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),34,TUMORI MALIGNI DI ALTRI ORGANI URINARI,0.04,0.01
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),250,NAUSEA E VOMITO,0.04,0.00
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),122,POLMONITI (ESCLUSE QUELLE CAUSATE DA TUBERCOLOSI O DA MALATTIE SESSUALMENTE TRASMESSE),2.55,0.19
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),140,GASTRITE E DUODENITE,0.00,0.20
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),130,"PLEURITE, PNEUMOTORACE, COLLASSO POLMONARE",0.32,0.03
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),167,MALATTIE DEL SENO NON MALIGNE,0.00,0.24
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),656,DISTURBI DEL CONTROLLO DEGLI IMPULSI NON CLASSIFICATI ALTROVE,0.01,0.01
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),4,MICOSI,0.04,0.00
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),222,ITTERO EMOLITICO E ITTERO PERINATALE,0.02,0.00
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),5,INFEZIONE DA VIRUS DELLA IMMUNODEFICENZA UMANA (HIV),0.00,0.16
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),39,LEUCEMIE,0.00,0.21
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),90,INFEZIONI E INFIAMMAZIONI DELL'OCCHIO (ESCLUSE QUELLE CAUSATE DA TUBERCOLOSI O DA MALATTIE SESSUALMENTE TRASMESSE),0.00,0.16
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),183,"IPERTENSIONE COMPLICANTE LA GRAVIDANZA, IL PARTO E IL PUERPERIO",0.17,0.02
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),78,ALTRE INFEZIONI DEL SISTEMA NERVOSO CENTRALE E POLIOMELITE,0.01,0.01
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),120,EMORROIDI,0.00,0.53
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),110,OCCLUSIONE O STENOSI DELLE ARTERIE PRECEREBRALI,0.21,0.08
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),181,ALTRE COMPLICAZIONI DELLA GRAVIDANZA,0.86,0.09
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),202,ARTRITE REUMATOIDE E ALTRE MALATTIE CORRELATE,0.01,0.04
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),177,ABORTO SPONTANEO,0.00,0.50
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),164,IPERPLASIA DELLA PROSTATA,0.00,1.21
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),22,MELANOMA MALIGNO DELLA CUTE,0.23,0.02
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),144,ENTERITE REGIONALE E COLITE ULCEROSA,0.00,0.22
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),13,TUMORI MALIGNI DELLO STOMACO,0.29,0.03
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),14,TUMORI MALIGNI DEL COLON,0.33,0.12
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),115,"ANEURISMI AORTICI, DELLE ARTERIE PERIFERICHE E VISCERALI",0.00,0.40
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),17,TUMORI MALIGNI DEL PANCREAS,0.00,0.18
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),110,OCCLUSIONE O STENOSI DELLE ARTERIE PRECEREBRALI,0.00,0.53
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),200,ALTRI DISTURBI CUTANEI,0.07,0.13
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),143,ERNIA ADDOMINALE,0.00,3.06
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),194,PARTO CON APPLICAZIONE DI FORCIPE,0.21,0.00
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),56,FIBROSI CISTICA,0.00,0.06
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),144,ENTERITE REGIONALE E COLITE ULCEROSA,0.00,0.15
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),168,MALATTIE INFIAMMATORIE DEGLI ORGANI PELVICI FEMMINILI,0.00,0.20
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),108,"INSUFFICIENZA CARDIACA CONGESTIZIA, NON DA IPERTENSIONE",3.71,0.07
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),178,ABORTO INDOTTO,0.00,1.82
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),107,ARRESTO CARDIACO E FIBRILLAZIONE VENTRICOLARE,0.03,0.00
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),6,EPATITE,0.15,0.02
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),7,INFEZIONI VIRALI,0.29,0.04
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),9,MALATTIE SESSUALMENTE TRASMESSE (ESCLUSO HIV O EPATITE),0.00,0.00
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),218,NATI VIVI SANI,0.00,0.17
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),247,LINFADENITE,0.17,0.02
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),143,ERNIA ADDOMINALE,3.34,0.40
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),43,TUMORI MALIGNI SENZA INDICAZIONE DELLA SEDE,0.03,0.00
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),162,ALTRE MALATTIE DELLA VESCICA E DELL'URETRA,0.00,0.28
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),41,TUMORI MALIGNI PRIMITIVI DI ALTRE E MAL DEFINITE SEDI,0.00,0.10
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),123,INFLUENZA,0.08,0.00
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),103,MALATTIA CARDIOPOLMONARE,0.36,0.08
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),24,TUMORI MALIGNI DELLA MAMMELLA,1.16,0.17
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),58,"ALTRI DISORDINI ENDOCRINI, METABOLICI E NUTRIZIONALI",0.00,0.41
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),165,CONDIZIONI INFIAMMATORIE DEGLI ORGANI GENITALI MASCHILI,0.20,0.02
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),663,SCREENING E ANAMNESI PSICHICA E DELL'ABUSO DI SOSTANZE STUPEFACENTI,0.01,0.00
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),83,EPILESSIA E CONVULSIONI,0.64,0.07
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),127,MALATTIE POLMONARI CRONICHE OSTRUTTIVE E BRONCHIECTASIE,0.00,1.07
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),247,LINFADENITE,0.15,0.02
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),39,LEUCEMIE,0.07,0.08
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),122,POLMONITI (ESCLUSE QUELLE CAUSATE DA TUBERCOLOSI O DA MALATTIE SESSUALMENTE TRASMESSE),0.00,2.94
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),130,"PLEURITE, PNEUMOTORACE, COLLASSO POLMONARE",0.44,0.09
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),38,LINFOMA NON HODGKIN,0.00,0.26
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),59,ANEMIA DA CARENZA E ALTRE ANEMIE,0.00,0.59
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),190,SOFFERENZA FETALE E ANOMALIE DELLE CONTRAZIONI UTERINE IN TRAVAGLIO,0.11,0.03
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),103,MALATTIA CARDIOPOLMONARE,0.00,0.59
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),81,ALTRI DISTURBI EREDITARI E DEGENERATIVI DEL SISTEMA NERVOSO,0.31,0.11
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),123,INFLUENZA,0.00,0.08
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),23,ALTRI TUMORI MALIGNI NON EPITELIALI DELLA CUTE,0.74,0.11
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),113,POSTUMI DELLE MALATTIE CEREBROVASCOLARI,1.52,0.04
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),175,ALTRE PATOLOGIE DEGLI ORGANI GENITALI FEMMINILI,1.35,0.37
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),124,TONSILLITE ACUTA E CRONICA,0.00,0.95
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),56,FIBROSI CISTICA,0.00,0.08
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),138,DISTURBI DELL'ESOFAGO,0.15,0.04
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),257,ALTRO TRATTAMENTO ULTERIORE,0.00,0.87
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),121,ALTRE MALATTIE DELLE VENE E DEI VASI LINFATICI,0.00,0.31
2012,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),82,PARALISI,0.00,0.65
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),109,VASCULOPATIE CEREBRALI ACUTE,1.60,0.27
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),41,TUMORI MALIGNI PRIMITIVI DI ALTRE E MAL DEFINITE SEDI,0.17,0.01
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),149,MALATTIE DELLE VIE BILIARI,0.00,2.47
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),152,DISTURBI DEL PANCREAS (ESCLUSO DIABETE),0.00,0.34
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),16,TUMORI MALIGNI DEL FEGATO E DEI DOTTI BILIARI INTRAEPATICI,0.00,0.74
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),12,TUMORI MALIGNI DELL'ESOFAGO,0.00,0.06
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),258,ALTRE RICERCHE PER CONDIZIONI MORBOSE SOSPETTE (ESCLUSI I DISTURBI MENTALI O LE MALATTIE INFETTIVE),0.03,0.03
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),92,OTITE MEDIA E CONDIZIONI CORRELATE,0.15,0.11
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),21,TUMORI MALIGNI DELLE OSSA E DEL TESSUTO CONNETTIVO,0.00,0.11
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),248,GANGRENA,0.00,0.12
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),183,"IPERTENSIONE COMPLICANTE LA GRAVIDANZA, IL PARTO E IL PUERPERIO",0.13,0.04
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),217,ALTRE ANOMALIE CONGENITE,0.00,0.73
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),172,CISTI OVARICA,0.00,0.18
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),108,"INSUFFICIENZA CARDIACA CONGESTIZIA, NON DA IPERTENSIONE",2.49,0.33
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),125,BRONCHITE ACUTA,0.00,0.57
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),60,ANEMIA POSTEMORRAGICA ACUTA,0.09,0.00
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),228,FRATTURE DEL CRANIO E DELLA FACCIA,0.00,0.29
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),183,"IPERTENSIONE COMPLICANTE LA GRAVIDANZA, IL PARTO E IL PUERPERIO",0.00,0.27
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),34,TUMORI MALIGNI DI ALTRI ORGANI URINARI,0.00,0.05
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),164,IPERPLASIA DELLA PROSTATA,0.00,0.82
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),38,LINFOMA NON HODGKIN,0.00,0.30
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),125,BRONCHITE ACUTA,0.54,0.11
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),171,DISORDINI MESTRUALI,0.12,0.01
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),199,ULCERAZIONE CRONICA DELLA CUTE,0.00,0.11
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),658,DISTURBI DELLA PERSONALITA',0.56,0.09
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),49,DIABETE MELLITO SENZA MENZIONE DI COMPLICANZE,0.00,0.05
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),49,DIABETE MELLITO SENZA MENZIONE DI COMPLICANZE,0.03,0.01
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),161,ALTRE MALATTIE DEL RENE E DEGLI URETERI,0.36,0.08
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),86,CATARATTA,0.50,0.07
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),130,"PLEURITE, PNEUMOTORACE, COLLASSO POLMONARE",0.49,0.08
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),39,LEUCEMIE,0.09,0.05
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),661,DISTURBI MENTALI DOVUTI AD ABUSO DI DROGHE,0.10,0.08
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),50,DIABETE MELLITO CON COMPLICANZE,0.46,0.06
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),58,"ALTRI DISORDINI ENDOCRINI, METABOLICI E NUTRIZIONALI",0.36,0.19
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),137,"MALATTIE DELLA BOCCA, ESCLUSE LE DENTALI",0.00,0.16
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),17,TUMORI MALIGNI DEL PANCREAS,0.00,0.24
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),147,MALATTIE DEL RETTO E DELL'ANO,0.66,0.10
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),160,CALCOLOSI DELLE VIE URINARIE,0.00,1.51
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),204,ALTRI DISTURBI ARTICOLARI NON TRAUMATICI,0.25,0.06
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),225,DISTURBI ARTICOLARI E LUSSAZIONI DA TRAUMA,0.68,0.50
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),246,FEBBRE DI ORIGINE SCONOSCIUTA,0.00,0.24
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),19,TUMORI MALIGNI DEI BRONCHI E DEI POLMONI,0.00,0.75
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),256,ESAME MEDICO/VALUTAZIONE,0.01,0.03
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),171,DISORDINI MESTRUALI,0.00,0.21
2013,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),139,ULCERA GASTRODUODENALE (ESCLUSA LA EMORRAGICA),0.00,0.11
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),255,ACCESSO PER MOTIVI AMMINISTRATIVI/SOCIALI,0.09,0.01
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),139,ULCERA GASTRODUODENALE (ESCLUSA LA EMORRAGICA),0.07,0.02
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),8,"ALTRE INFEZIONI, INCLUSE LE PARASSITARIE",0.05,0.05
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),213,ANOMALIE CONGENITE DEL CUORE E DEL SISTEMA CIRCOLATORIO,0.15,0.09
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),139,ULCERA GASTRODUODENALE (ESCLUSA LA EMORRAGICA),0.14,0.00
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),55,DISORDINI DEI LIQUIDI E DEGLI ELETTROLITI,0.00,0.49
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),115,"ANEURISMI AORTICI, DELLE ARTERIE PERIFERICHE E VISCERALI",0.00,0.43
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),45,CHEMIOTERAPIA E RADIOTERAPIA,0.86,0.35
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),182,"PERDITA EMATICA IN GRAVIDANZA, ABRUPTIO PLACENTAE, PLACENTA PREVIA",0.11,0.03
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),152,DISTURBI DEL PANCREAS (ESCLUSO DIABETE),0.00,0.30
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),175,ALTRE PATOLOGIE DEGLI ORGANI GENITALI FEMMINILI,1.05,0.14
